Clave,Entidad y municipio,Entidad,% Mecánica,% Temporal,% Herbicidas químicos,% Insecticidas químicos,% labor agricola,% bosque
20_517,  SANTO DOMINGO TEPUXTEPEC,OAXACA,0.364963504,98.80084363,0,0,82.67462093,0.43947303
20_518,  SANTO DOMINGO TLATAYAPAM,OAXACA,77.5,98.91667781,0,0,99.06245873,0
20_519,  SANTO DOMINGO TOMALTEPEC,OAXACA,5.042016807,93.21215314,0.878117316,0,61.71563879,0.333656226
20_520,  SANTO DOMINGO TONALA,OAXACA,29.11877395,83.96936803,3.591145082,2.579822507,84.47310544,0.206225136
20_521,  SANTO DOMINGO TONALTEPEC,OAXACA,2.739726027,99.33475253,0,0,93.79660479,0
20_522,  SANTO DOMINGO XAGACIA,OAXACA,0.595238095,94.75189599,0,0,89.1115874,0.430593369
20_523,  SANTO DOMINGO YANHUITLAN,OAXACA,56.29370629,99.07127391,24.90113272,8.468586153,65.66031361,0.103683683
20_524,  SANTO DOMINGO YODOHINO,OAXACA,21.15384615,56.41689213,2.940830491,0.623456064,38.86882173,0.228613232
20_525,  SANTO DOMINGO ZANATEPEC,OAXACA,33.16195373,98.50657334,0.904398062,0.605756463,59.48573546,5.734228927
20_526,  SANTOS REYES NOPALA,OAXACA,0.110497238,96.67516823,0.026096215,0,84.45465038,6.104240418
20_527,  SANTOS REYES PAPALO,OAXACA,0,96.43797619,0.273866788,0,88.94818144,2.307728315
20_528,  SANTOS REYES TEPEJILLO,OAXACA,0,97.43589744,0,0,64.37815126,0.304621849
20_529,  SANTOS REYES YUCUNA,OAXACA,5.454545455,100,0,0,22.24969098,0
20_530,  SANTO TOMAS JALIEZA,OAXACA,27.95031056,94.08710555,0.042006923,0.084013845,39.11162388,0
20_531,  SANTO TOMAS MAZALTEPEC,OAXACA,11.04972376,93.07262863,0.524205174,0,89.96863725,0
20_532,  SANTO TOMAS OCOTEPEC,OAXACA,2.416356877,92.82589459,0,0,59.88271365,1.189896827
20_533,  SANTO TOMAS TAMAZULAPAN,OAXACA,1.960784314,95.4091332,0,0,28.93056493,0.500840585
20_534,  SAN VICENTE COATLAN,OAXACA,0,100,0,0,94.68213956,0
20_535,  SAN VICENTE LACHIXIO,OAXACA,0,99.66825258,0,0.087387125,98.43022006,0
20_536,  SAN VICENTE NUÑU,OAXACA,3.164556962,84.50318283,1.222545424,0.101176173,53.95237142,0
20_537,  SILACAYOAPAM,OAXACA,13.54466859,95.45595101,0,0,43.4093523,0.21712882
20_538,  SITIO DE XITLAPEHUA,OAXACA,10.6870229,99.64192868,2.030705842,2.47706872,48.16276666,0
20_539,  SOLEDAD ETLA,OAXACA,32.35294118,65.51767677,0,0,36.33519094,0
20_540,  VILLA DE TAMAZULAPAM DEL PROGRESO,OAXACA,39.83739837,56.1834206,7.782774628,3.46665508,46.39194097,0.005873926
20_541,  TANETZE DE ZARAGOZA,OAXACA,0,100,0,0,99.21633532,0.145566213
20_542,  TANICHE,OAXACA,10.16949153,99.37888199,0,0.621118012,30.74513998,0
20_543,  TATALTEPEC DE VALDES,OAXACA,0,96.70854807,0,0,98.39677286,0.144303057
20_544,  TEOCOCUILCO DE MARCOS PEREZ,OAXACA,0,100,0,0,92.6746167,0
20_545,  TEOTITLAN DE FLORES MAGON,OAXACA,11.87214612,59.04092302,3.804806771,5.972882449,60.00805158,0.241547263
20_546,  TEOTITLAN DEL VALLE,OAXACA,9.677419355,97.02229146,0.945698176,0,82.55992592,0
20_547,  TEOTONGO,OAXACA,88.1147541,81.97137776,3.282000411,0,96.90742195,0
20_548,  TEPELMEME VILLA DE MORELOS,OAXACA,61.31578947,97.15394969,0,0.349337504,79.70181648,0.375504063
20_550,  SAN JERONIMO TLACOCHAHUAYA,OAXACA,14.88616462,90.37368315,2.127063239,1.282574654,64.19685815,0.24848801
20_551,  TLACOLULA DE MATAMOROS,OAXACA,21.37486574,95.90833605,0.315634622,0.140087001,83.53288957,0
20_552,  TLACOTEPEC PLUMAS,OAXACA,34.14634146,100,0,0,29.40803725,0
20_553,  TLALIXTAC DE CABRERA,OAXACA,5.371900826,85.53536982,1.148763424,0,90.23193692,1.027406057
20_554,  TOTONTEPEC VILLA DE MORELOS,OAXACA,0.660792952,99.01486346,0,0,86.31661858,0.037592527
20_555,  TRINIDAD ZAACHILA,OAXACA,8.626760563,97.11193675,2.15362682,0.300254893,72.39261887,0.48514867
20_556,  LA TRINIDAD VISTA HERMOSA,OAXACA,91.54929577,99.14884924,0,0,53.2519007,0.129715706
20_557,  UNION HIDALGO,OAXACA,28.16326531,89.01485824,1.878110828,1.172067987,29.12518045,0.420059067
20_558,  VALERIO TRUJANO,OAXACA,0.985221675,1.975263622,0.6837451,2.355122011,66.30798285,0
20_559,  SAN JUAN BAUTISTA VALLE NACIONAL,OAXACA,12.41646148,99.78490165,3.539383612,1.437932475,91.80916133,0.351877633
20_560,  VILLA DIAZ ORDAZ,OAXACA,5.882352941,95.8383,0.510647065,0.016187659,32.44980635,0.227406998
20_561,  YAXE,OAXACA,4.255319149,85.96419165,0.675332834,1.020851958,72.51272243,0
20_562,  MAGDALENA YODOCONO DE PORFIRIO DIAZ,OAXACA,18.7250996,95.64489476,0,0,85.49083458,3.289305185
20_563,  YOGANA,OAXACA,1.094890511,97.25654423,0,0,67.03372154,0
20_564,  YUTANDUCHI DE GUERRERO,OAXACA,0.56022409,99.97071314,0,0.05857373,99.12814827,0
20_565,  VILLA DE ZAACHILA,OAXACA,22.93729373,90.1336897,2.692156633,0.535064856,55.02788907,0.056395408
20_567,  ZAPOTITLAN LAGUNAS,OAXACA,52.14285714,99.3224976,6.106554997,3.428807402,83.61384802,0
20_568,  ZAPOTITLAN PALMAS,OAXACA,96.07142857,100,0,0,91.16102477,0
20_569,  SANTA INES DE ZARAGOZA,OAXACA,3.470031546,99.81864839,0.879555326,0.532266986,70.03194484,0.632571085
20_570,  ZIMATLAN DE ALVAREZ,OAXACA,27.91551882,86.05935932,2.139399806,1.436020417,95.14008303,0.331794847
21_001,  ACAJETE,PUEBLA,11.84735143,99.65760851,40.12911272,8.016422341,82.25881783,0.04858076
21_002,  ACATENO,PUEBLA,1.186708861,100,4.572455322,2.401234993,42.60499762,0.203438044
21_003,  ACATLÁN,PUEBLA,29.00355872,94.06390314,1.04751863,2.67293772,19.31134253,0.010130655
21_004,  ACATZINGO,PUEBLA,12.95304129,86.11418688,26.9068232,18.22967243,62.70463445,3.554828391
21_005,  ACTEOPAN,PUEBLA,51.25184094,99.93694441,58.68152187,33.04492118,37.03610517,0.165289834
21_006,  AHUACATLÁN,PUEBLA,0.087450809,99.90938417,0.0402737,0.06041055,32.14162297,6.626736991
21_007,  AHUATLÁN,PUEBLA,22.54196643,99.32893907,3.680652484,3.407211297,37.35683984,0.009178404
21_008,  AHUAZOTEPEC,PUEBLA,19.02113459,86.23361187,10.16589241,2.018031468,44.03573372,15.68219647
21_009,  AHUEHUETITLA,PUEBLA,70.38834951,99.43899601,2.116855053,0.856050532,24.77641624,0.018529041
21_010,  AJALPAN,PUEBLA,1.249763302,87.83556821,2.635861325,3.338836293,68.57493946,8.800519979
21_011,  ALBINO ZERTUCHE,PUEBLA,8.461538462,99.97120164,2.073481894,0.804626168,26.84452922,0
21_012,  ALJOJUCA,PUEBLA,26.6722408,93.92666278,69.03790641,18.46644169,73.65883764,0.14223
21_013,  ALTEPEXI,PUEBLA,18.50282486,1.217758852,25.33134826,43.36046448,52.94511435,0
21_014,  AMIXTLÁN,PUEBLA,0,100,0.305936702,0.305936702,18.3257352,0.855301489
21_015,  AMOZOC,PUEBLA,34.8189415,99.9130593,69.50039859,12.08235023,45.32606034,4.883084824
21_016,  AQUIXTLA,PUEBLA,6.675224647,86.50759484,7.071559465,2.483798827,39.00421151,8.589181554
21_017,  ATEMPAN,PUEBLA,4.656862745,99.70561567,1.118021354,0.548026187,48.82177013,4.479957063
21_018,  ATEXCAL,PUEBLA,12.23021583,94.93482998,0.960486822,0.529583488,18.87511046,0.734860944
21_019,  ATLIXCO,PUEBLA,10.73662265,60.65714629,24.00684407,25.35121408,44.14082122,0.199649179
21_020,  ATOYATEMPAN,PUEBLA,32.27176221,23.3503774,18.28161887,13.19698076,38.57833156,0
21_021,  ATZALA,PUEBLA,43.20987654,10.7697727,51.29778635,21.71567355,34.54264837,0.327251535
21_022,  ATZITZIHUACÁN,PUEBLA,8.715083799,97.5556775,42.44287941,30.71077701,53.15964417,0.040503738
21_023,  ATZITZINTLA,PUEBLA,13.70629371,93.45448603,23.13020641,27.7937776,60.68561041,7.856679662
21_024,  AXUTLA,PUEBLA,33.05785124,98.9606367,0,0.881418096,23.3809153,0.03375228
21_025,  AYOTOXCO DE GUERRERO,PUEBLA,1.724137931,99.97665133,15.94363632,15.79864111,36.36797556,0.417626093
21_026,  CALPAN,PUEBLA,6.91533948,99.5567132,3.877651909,6.619454251,58.82581888,1.700053311
21_027,  CALTEPEC,PUEBLA,8.25838103,96.06602258,0.627689175,0.141015102,33.21727296,0.017721453
21_028,  CAMOCUAUTLA,PUEBLA,1.570680628,99.98037243,1.594739812,0,47.82292412,2.407631205
21_029,  CAXHUACAN,PUEBLA,0,99.72354689,0.013822655,0.013822655,38.05376254,0.105128151
21_030,  COATEPEC,PUEBLA,2.777777778,99.28774929,2.279202279,2.564102564,14.33966438,0.730809342
21_031,  COATZINGO,PUEBLA,60.25641026,14.97758507,14.72771368,58.48460351,39.54799398,0.182727378
21_032,  COHETZALA,PUEBLA,26.11940299,97.52336086,4.143887403,1.781629251,6.905402453,0.02672266
21_033,  COHUECAN,PUEBLA,51.05067985,99.69401069,68.00531186,32.22267107,47.12474954,0.169875425
21_034,  CORONANGO,PUEBLA,54.17705736,90.5849623,34.26385533,3.055128487,45.92783297,0
21_035,  COXCATLÁN,PUEBLA,8.711721225,68.49675855,9.430282693,0.57426832,54.5330144,1.612896796
21_036,  COYOMEAPAN,PUEBLA,0.446927374,97.52827863,0.269685489,0.250878715,25.27450183,0.241701461
21_037,  COYOTEPEC,PUEBLA,30.23255814,97.79276297,2.510394285,2.594179201,33.69095247,0.633844584
21_038,  CUAPIAXTLA DE MADERO,PUEBLA,27.14617169,51.10608493,20.42609076,31.99912447,30.06581429,0
21_039,  CUAUTEMPAN,PUEBLA,7.731694828,98.34722553,1.889062613,0.626028972,79.569349,2.269486966
21_040,  CUAUTINCHÁN,PUEBLA,54.6375682,88.67795017,20.63403232,12.84513731,27.32573893,0
21_041,  CUAUTLANCINGO,PUEBLA,48.82352941,97.23924547,2.44338063,0.198524676,54.1721987,0.008946688
21_042,  CUAYUCA DE ANDRADE,PUEBLA,28.96995708,98.73258644,1.454054081,0.024885403,27.80611595,3.570266177
21_043,  CUETZALAN DEL PROGRESO,PUEBLA,0.791717418,99.63260584,0.804306589,0.141433723,46.52246315,3.207202929
21_044,  CUYOACO,PUEBLA,25.91210614,97.64983885,66.02297757,56.05335531,61.45254997,1.001273215
21_045,  CHALCHICOMULA DE SESMA,PUEBLA,8.188265635,94.99907165,20.60625622,7.841000966,66.72842366,0.312423648
21_046,  CHAPULCO,PUEBLA,44.67592593,96.11586868,1.892356011,0.216914838,23.71900186,0
21_047,  CHIAUTLA,PUEBLA,15.78014184,97.65223748,7.10268162,1.611052833,33.66482119,1.048450812
21_048,  CHIAUTZINGO,PUEBLA,9.435452033,70.54060419,17.19832372,19.03236298,53.36258359,0.800596163
21_049,  CHICONCUAUTLA,PUEBLA,3.380726698,99.83933264,1.624062876,2.410745119,50.85573433,1.425876602
21_050,  CHICHIQUILA,PUEBLA,0.167410714,99.91174761,0.745725228,0.049744982,61.0908395,4.407646601
21_051,  CHIETLA,PUEBLA,47.64573991,31.88430865,37.90462566,22.02453751,53.51030803,0.009930611
21_052,  CHIGMECATITLÁN,PUEBLA,17.30769231,98.68068077,0,1.319319231,9.099538972,0
21_053,  CHIGNAHUAPAN,PUEBLA,16.12171612,96.14482701,32.39982952,15.26225967,52.10719785,5.256616322
21_054,  CHIGNAUTLA,PUEBLA,4.543658633,99.80563105,1.411457767,0.574410262,51.85358252,20.36486143
21_055,  CHILA,PUEBLA,44.55307263,97.17153911,3.149729478,2.043222454,26.42239788,0.085919504
21_056,  CHILA DE LA SAL,PUEBLA,16.27906977,99.79087956,4.335066709,0.32065134,7.145306135,0.009469899
21_057,  HONEY,PUEBLA,12.98838437,99.05779227,58.80276099,1.949523074,30.98467333,4.752138737
21_058,  CHILCHOTLA,PUEBLA,0.288831836,99.62563602,2.117555607,0.923566194,71.92375273,0.766732336
21_059,  CHINANTLA,PUEBLA,74.72222222,99.01953461,0.140066485,2.879144412,25.47080639,0
21_060,  DOMINGO ARENAS,PUEBLA,6.871345029,99.65768952,9.17437432,14.81456293,30.80150786,0.90485182
21_061,  ELOXOCHITLÁN,PUEBLA,0.127118644,93.86587846,0.074105755,0.028230764,73.61314309,0.069306478
21_062,  EPATLÁN,PUEBLA,40.81145585,43.79168704,36.35794621,45.18630807,23.43966932,0
21_063,  ESPERANZA,PUEBLA,7.885040531,88.96199452,6.259126397,4.641168481,54.8197641,0.401513309
21_064,  FRANCISCO Z. MENA,PUEBLA,3.351955307,99.62459221,9.130142617,2.199213896,30.54391713,0.515678658
21_065,  GENERAL FELIPE ÁNGELES,PUEBLA,8.556405354,92.79870931,10.56186437,11.94686843,58.78991293,0.3384807
21_066,  GUADALUPE,PUEBLA,34.27027027,91.44805207,0,0.112653038,39.933713,0
21_067,  GUADALUPE VICTORIA,PUEBLA,20.45454545,90.07172679,17.43857013,8.803147138,62.41676322,0.206363079
21_068,  HERMENEGILDO GALEANA,PUEBLA,0.180668473,99.97127625,0.129256859,0.028723746,34.2046045,0.167081634
21_069,  HUAQUECHULA,PUEBLA,19.28833663,71.19860102,35.67834275,18.48555287,57.6042122,1.01695356
21_070,  HUATLATLAUCA,PUEBLA,7.246998285,97.69179651,0.798244505,1.115855874,50.61302038,0
21_071,  HUAUCHINANGO,PUEBLA,1.375559821,99.78953507,3.928502006,3.477177543,23.759276,1.56996008
21_072,  HUEHUETLA,PUEBLA,0.283515593,99.82672431,36.13967753,0.043318923,68.46976861,2.689539806
21_073,  HUEHUETLÁN EL CHICO,PUEBLA,45.56962025,93.16730099,32.98578767,17.12100444,30.91892239,0
21_074,  HUEJOTZINGO,PUEBLA,23.06978184,97.67538007,77.80271765,4.800685049,85.34870783,0.009618371
21_075,  HUEYAPAN,PUEBLA,0.12642225,99.71639251,0.250835066,0.114703473,36.42581998,3.00617692
21_076,  HUEYTAMALCO,PUEBLA,0.344644751,99.75287377,1.307903151,0.489771109,40.437221,1.199446302
21_077,  HUEYTLALPAN,PUEBLA,0.116144019,99.93008558,0,0,32.82536851,0.152092124
21_078,  HUITZILAN DE SERDÁN,PUEBLA,0.160965795,100,0.175934017,0.094443829,59.12441243,0.83483993
21_079,  HUITZILTEPEC,PUEBLA,37.28018757,75.19568501,2.157494011,1.296937701,33.79615475,0
21_080,  ATLEQUIZAYÁN,PUEBLA,0.506329114,99.35807159,1.801329709,0.131005797,44.77307721,4.231101987
21_081,  IXCAMILPA DE GUERRERO,PUEBLA,4.222972973,97.9883639,4.751477717,22.29844613,12.17271397,0
21_082,  IXCAQUIXTLA,PUEBLA,11.75,85.12664664,18.07888758,22.588949,32.0195571,0.385457747
21_083,  IXTACAMAXTITLÁN,PUEBLA,2.456215293,98.70627745,10.04035012,5.111054239,38.41894785,3.992435106
21_084,  IXTEPEC,PUEBLA,0.111607143,99.99496946,0.407473363,0.005030535,38.40269254,2.120145434
21_085,  IZÚCAR DE MATAMOROS,PUEBLA,37.89083201,38.28914662,22.40193115,14.59306693,42.20761493,0.036956658
21_086,  JALPAN,PUEBLA,0.548589342,99.98204742,0.771601891,0.569635365,32.4816158,0.768631618
21_087,  JOLALPAN,PUEBLA,16.3897281,96.51022263,23.22442938,11.82511453,31.67481805,0.007187464
21_088,  JONOTLA,PUEBLA,0,99.59800365,0.208379466,0,47.38990132,2.179076898
21_089,  JOPALA,PUEBLA,0.240673887,99.99498293,1.288167033,0.027119306,42.76060653,1.102944759
21_090,  JUAN C. BONILLA,PUEBLA,64.25619835,96.29094526,3.507733119,1.567940125,27.86840907,0
21_091,  JUAN GALINDO,PUEBLA,0,100,0,0,14.6499914,1.719943979
21_092,  JUAN N. MÉNDEZ,PUEBLA,4.141291108,97.57254087,4.835571584,7.071024169,15.12819706,0
21_093,  LAFRAGUA,PUEBLA,3.945291952,99.22115065,19.9837712,19.88254074,51.12532433,3.062766948
21_094,  LIBRES,PUEBLA,20.44314381,71.23860271,26.22155306,18.22896745,48.03017333,0.341816418
21_095,  LA MAGDALENA TLATLAUQUITEPEC,PUEBLA,80,100,0,0,8.519317429,0.094682813
21_096,  MAZAPILTEPEC DE JUÁREZ,PUEBLA,45.32130778,93.28589793,66.9215842,14.79231317,53.88719677,0.004115957
21_097,  MIXTLA,PUEBLA,42.91666667,43.7032266,3.220463747,0,26.18204491,0
21_098,  MOLCAXAC,PUEBLA,31.4801444,74.66369315,1.176673525,0.71610749,38.21226679,0.08449887
21_099,  CAÑADA MORELOS,PUEBLA,14.5869191,96.20205434,1.878110694,0.356600016,39.48044786,0.679073546
21_100,  NAUPAN,PUEBLA,0.321285141,99.96214158,0.717795731,1.393190027,22.90175352,11.01193513
21_101,  NAUZONTLA,PUEBLA,0,100,1.226589532,1.098438387,24.96011785,0.60384523
21_102,  NEALTICAN,PUEBLA,10.35548686,98.2141228,3.644740443,13.09643281,27.54102683,0
21_103,  NICOLÁS BRAVO,PUEBLA,17.2173913,99.92412228,1.041042256,0.041732744,26.2901616,29.55464473
21_104,  NOPALUCAN,PUEBLA,26.70361917,93.97245409,63.54338387,30.4178029,84.69398882,0.029418145
21_105,  OCOTEPEC,PUEBLA,27.44405183,99.01438719,52.24030179,43.92346591,51.63485704,0.780549991
21_106,  OCOYUCAN,PUEBLA,26.3380824,98.58852908,53.79409634,2.231042706,84.12655959,0.001548657
21_107,  OLINTLA,PUEBLA,0.420673077,99.95347084,0,0.639310624,31.61506688,0.743142422
21_108,  ORIENTAL,PUEBLA,29.52898551,81.90649697,25.28961312,9.601893374,74.09238623,0
21_109,  PAHUATLÁN,PUEBLA,0.157109191,99.94200587,0.126862155,0.139185907,15.33566844,6.050627409
21_110,  PALMAR DE BRAVO,PUEBLA,9.28030303,67.92410625,7.118552175,7.572244914,39.46861082,0.012415788
21_111,  PANTEPEC,PUEBLA,1.13999088,99.9855574,0.441799202,0.319903639,33.81927102,0.757844249
21_112,  PETLALCINGO,PUEBLA,39.38572719,91.61072436,2.743221338,0.057990385,34.27058051,0.014007813
21_113,  PIAXTLA,PUEBLA,34.70319635,96.57310533,0.171213031,0.38299038,12.63528267,0
21_114,  PUEBLA,PUEBLA,29.81488775,98.74757621,19.06215751,19.48729992,53.75061441,0.21543138
21_115,  QUECHOLAC,PUEBLA,7.429805616,64.97596104,24.96074446,22.24234141,56.6857929,0.12049068
21_116,  QUIMIXTLÁN,PUEBLA,0.088287228,99.94715733,0.741030397,0.33678396,40.3818543,2.946868128
21_117,  RAFAEL LARA GRAJALES,PUEBLA,60.52631579,98.84066778,68.55571191,45.00287834,97.6606178,0.156167036
21_118,  LOS REYES DE JUÁREZ,PUEBLA,3.359375,44.96047471,35.12651722,41.46386691,68.12196528,0.01366221
21_119,  SAN ANDRÉS CHOLULA,PUEBLA,54.93381468,91.64290514,7.822954485,34.68355288,44.87404093,0.003539241
21_120,  SAN ANTONIO CAÑADA,PUEBLA,0.479616307,79.64528362,1.619529152,1.8999842,19.37569575,0.040791741
21_121,  SAN DIEGO LA MESA TOCHIMILTZINGO,PUEBLA,0.961538462,99.85417639,3.937237517,0,14.83635357,0.008653963
21_122,  SAN FELIPE TEOTLALCINGO,PUEBLA,7.540394973,52.86620116,16.71073574,15.80582225,50.79215083,5.056600822
21_123,  SAN FELIPE TEPATLÁN,PUEBLA,0,99.98555473,0,0,34.93432202,1.85359378
21_124,  SAN GABRIEL CHILAC,PUEBLA,6.286549708,18.43777679,12.30370385,16.35084725,51.98040717,0.01386285
21_125,  SAN GREGORIO ATZOMPA,PUEBLA,77.75,65.64170741,3.590931183,17.03833948,43.18553092,0
21_126,  SAN JERÓNIMO TECUANIPAN,PUEBLA,22.5177305,88.98332162,18.69608282,46.55089782,33.66224609,0
21_127,  SAN JERÓNIMO XAYACATLÁN,PUEBLA,19.09090909,94.00405514,0.279787149,0.020364255,11.82413271,0.004766258
21_128,  SAN JOSÉ CHIAPA,PUEBLA,38.83342091,90.51446742,60.25625289,14.76832504,64.82060205,0.027882803
21_129,  SAN JOSÉ MIAHUATLÁN,PUEBLA,10.17087063,18.92793503,18.51471529,30.13346586,37.39450796,0
21_130,  SAN JUAN ATENCO,PUEBLA,21.80451128,98.82667247,65.71737003,9.997980771,74.44850308,0.002194898
21_131,  SAN JUAN ATZOMPA,PUEBLA,24.3902439,100,0,1.131691124,30.64692881,0
21_132,  SAN MARTÍN TEXMELUCAN,PUEBLA,27.84667418,64.73002091,40.13247376,25.82223344,61.94073192,0.029397424
21_133,  SAN MARTÍN TOTOLTEPEC,PUEBLA,88.73239437,76.18528373,68.50438348,34.65782702,23.08387836,0
21_134,  SAN MATÍAS TLALANCALECA,PUEBLA,32.16608304,64.4468843,46.02341844,49.5680002,58.56459051,0.010766757
21_135,  SAN MIGUEL IXITLÁN,PUEBLA,43.10344828,99.25056606,2.139873075,0,5.853959556,0
21_136,  SAN MIGUEL XOXTLA,PUEBLA,54.60992908,94.1359033,45.01252314,24.84482195,19.4548902,0
21_137,  SAN NICOLÁS BUENOS AIRES,PUEBLA,28.20402915,83.4281795,48.85366362,12.45319193,68.35656035,0
21_138,  SAN NICOLÁS DE LOS RANCHOS,PUEBLA,5.386740331,99.8782424,3.552399599,3.367328054,53.16615589,0.093183136
21_139,  SAN PABLO ANICANO,PUEBLA,34.5646438,91.96600814,5.210724193,0.164045229,19.35363277,0
21_140,  SAN PEDRO CHOLULA,PUEBLA,41.31193301,82.76185942,9.398762271,7.951314283,27.67374353,0
21_141,  SAN PEDRO YELOIXTLAHUACA,PUEBLA,47.22222222,91.01923578,1.286450842,1.161128073,18.64288954,0.142984889
21_142,  SAN SALVADOR EL SECO,PUEBLA,24.89846923,81.36930971,45.82067536,18.97057771,61.61703654,0.047775967
21_143,  SAN SALVADOR EL VERDE,PUEBLA,19.09758657,47.20252938,36.84711345,50.00792963,63.17142687,0.806053067
21_144,  SAN SALVADOR HUIXCOLOTLA,PUEBLA,49.25595238,45.40728069,39.05842325,44.81377768,42.94944155,0
21_145,  SAN SEBASTIÁN TLACOTEPEC,PUEBLA,0.345337938,99.0752907,0,0.279915564,37.49057165,1.500894769
21_146,  SANTA CATARINA TLALTEMPAN,PUEBLA,20.89552239,96.62903095,5.685971895,13.11834944,5.679474818,0
21_147,  SANTA INÉS AHUATEMPAN,PUEBLA,2.493765586,99.99872592,0.788400775,0.027010498,13.1895446,0.08723218
21_148,  SANTA ISABEL CHOLULA,PUEBLA,13.13526192,74.23660003,21.37986549,40.32035092,52.56089791,0
21_149,  SANTIAGO MIAHUATLÁN,PUEBLA,69.83471074,59.10514272,2.665201333,2.070536754,50.78021869,0.190762516
21_150,  HUEHUETLÁN EL GRANDE,PUEBLA,41.03869654,90.8944025,9.07091852,2.226154258,26.96379955,0
21_151,  SANTO TOMÁS HUEYOTLIPAN,PUEBLA,60.6185567,25.74904432,17.8324207,2.053414609,37.89070571,0
21_152,  SOLTEPEC,PUEBLA,18.86276654,99.70481138,61.98242462,25.76724766,59.17079673,2.838977651
21_153,  TECALI DE HERRERA,PUEBLA,41.7532761,77.56977646,9.18814439,5.709426966,34.20866053,0.161853946
21_154,  TECAMACHALCO,PUEBLA,64.23970877,43.11937078,21.27407221,13.37530393,62.96014654,0.010670271
21_155,  TECOMATLÁN,PUEBLA,17.81609195,96.91578748,0.141512414,0.659970097,30.46340232,0
21_156,  TEHUACÁN,PUEBLA,33.87171204,47.98398056,3.947261846,4.584439545,30.85553665,2.267831677
21_157,  TEHUITZINGO,PUEBLA,34.3720491,98.77910155,0.075004,0.016667556,21.23045836,0.005967439
21_158,  TENAMPULCO,PUEBLA,2.039215686,99.90144038,7.724304585,7.433512985,26.69147184,1.119678084
21_159,  TEOPANTLÁN,PUEBLA,40.47890536,98.38052393,4.696833609,1.208037371,32.69305453,0.623209055
21_160,  TEOTLALCO,PUEBLA,54.9132948,97.46379318,56.46000113,7.644465686,51.4222906,0.048278703
21_161,  TEPANCO DE LÓPEZ,PUEBLA,78.92351275,52.25105638,11.49211923,9.860612375,33.32834335,0.74127692
21_162,  TEPANGO DE RODRÍGUEZ,PUEBLA,0.896860987,99.71980343,0,0,17.85315803,0.905205488
21_163,  TEPATLAXCO DE HIDALGO,PUEBLA,15.76413959,99.97635688,66.15014328,5.732511183,60.49835083,0.080600445
21_164,  TEPEACA,PUEBLA,9.346733668,61.79422599,37.39192863,26.90950604,61.20101175,0.041094253
21_165,  TEPEMAXALCO,PUEBLA,24.3902439,99.16798403,52.24644313,12.82760629,35.65792561,0.10999648
21_166,  TEPEOJUMA,PUEBLA,36.76855895,46.88021307,30.83452063,13.98051162,29.14482569,0
21_167,  TEPETZINTLA,PUEBLA,0.137174211,99.84276218,0.238567726,0.197143694,45.61182873,5.512608626
21_168,  TEPEXCO,PUEBLA,48.71794872,97.08565853,56.21356728,30.05635757,43.51180338,0.220164841
21_169,  TEPEXI DE RODRÍGUEZ,PUEBLA,4.657994125,94.27330123,5.955799637,10.47751485,34.86923909,0.014604492
21_170,  TEPEYAHUALCO,PUEBLA,40.08570316,94.77986408,12.34766286,2.665224508,71.90394488,0
21_171,  TEPEYAHUALCO DE CUAUHTÉMOC,PUEBLA,44.29530201,30.18742817,19.37936522,20.31503256,32.64801999,0
21_172,  TETELA DE OCAMPO,PUEBLA,1.735722284,81.57032033,0.86364588,0.766812857,22.19330255,6.451570761
21_173,  TETELES DE ÁVILA CASTILLO,PUEBLA,7.86163522,99.27784197,0.844369389,0.03777442,30.06420981,0.403377793
21_174,  TEZIUTLÁN,PUEBLA,0.259291271,99.68361286,0.684080311,0.302135471,32.41217414,7.967694706
21_175,  TIANGUISMANALCO,PUEBLA,5.545617174,90.44212623,10.60529913,22.75684232,36.69576468,1.428832037
21_176,  TILAPA,PUEBLA,28.23408624,42.62621254,35.72426086,19.47409218,44.46386792,0
21_177,  TLACOTEPEC DE BENITO JUÁREZ,PUEBLA,45.87421945,65.59273037,3.771340643,2.16522049,48.64921847,0.566826865
21_178,  TLACUILOTEPEC,PUEBLA,0.044702727,99.98327208,0.073770122,0.033455837,34.74164894,0.814267677
21_179,  TLACHICHUCA,PUEBLA,12.23767383,97.6886675,37.40583534,12.19420286,79.53718064,0.102536432
21_180,  TLAHUAPAN,PUEBLA,17.69611676,89.70866361,36.32813677,27.85195455,59.11060968,6.461660783
21_181,  TLALTENANGO,PUEBLA,14.17004049,84.09252335,60.03564776,26.59242284,38.01796477,0
21_182,  TLANEPANTLA,PUEBLA,70,17.17981889,9.650711514,24.25614489,21.57133809,0
21_183,  TLAOLA,PUEBLA,0.138121547,99.29345719,0.74350783,0.648841312,26.73123971,0.980287736
